Antecedent;Consequent
 BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  Obstbecher 0,90|  belegte Backw. 1,70 ; BIO Molkerei 0,55 _   
 BIO Molkerei 0,80|  BeiwerkSchale|  Obstbecher 0,90|  belegte Backw. 1,70 ; BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  Tagessuppe a 0,30| 
 Backwaren Kuchen 1,30|  BeiwerkSchale|  Obstbecher 0,90|  belegte Backw. 1,70 ; Tagessuppe a 0,30   
 BIO Molkerei 0,55 _|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; Backwaren Kuchen 1,30|  Obstbecher 0,90| 
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  BeiwerkSchale|  Tagessuppe a 0,30 ; Backwaren Kuchen 1,30|  Obstbecher 0,90|  belegte Backw. 1,70| 
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; Backwaren Kuchen 1,30|  Obstbecher 0,90| 
 BIO Molkerei 0,55 _|  BeiwerkSchale|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; Backwaren Kuchen 1,30|  Obstbecher 0,90| 
 Obstbecher 0,90|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; BeiwerkSchale   
 BIO Molkerei 0,80|  BeiwerkSchale|  Obstbecher 0,90|  Tagessuppe a 0,30 ; BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  belegte Backw. 1,70| 
 BIO Molkerei 0,80|  Obstbecher 0,90|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30| 
 BeiwerkSchale|  Obstbecher 0,90|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; Backwaren Kuchen 1,30   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  BeiwerkSchale|  Obstbecher 0,90 ; Backwaren Kuchen 1,30|  Tagessuppe a 0,30|  belegte Backw. 1,70| 
 BIO Molkerei 0,55 _|  BeiwerkSchale|  Obstbecher 0,90|  belegte Backw. 1,70 ; Backwaren Kuchen 1,30|  Tagessuppe a 0,30| 
 BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  Tagessuppe a 0,30 ; Obstbecher 0,90   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  Tagessuppe a 0,30 ; Obstbecher 0,90   
 BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  BeiwerkSchale|  Tagessuppe a 0,30 ; Obstbecher 0,90|  belegte Backw. 1,70| 
 Backwaren Kuchen 1,30|  Obstbecher 0,90|  Tagessuppe a 0,30 ; belegte Backw. 1,70   
 BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  Obstbecher 0,90|  Tagessuppe a 0,30 ; BIO Molkerei 0,55 _   
 Backwaren Kuchen 1,30|  BeiwerkSchale|  Obstbecher 0,90|  Tagessuppe a 0,30 ; belegte Backw. 1,70   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  Obstbecher 0,90 ; Tagessuppe a 0,30   
 BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  BeiwerkSchale|  Obstbecher 0,90 ; Tagessuppe a 0,30|  belegte Backw. 1,70| 
 BIO Molkerei 0,55 _|  BeiwerkSchale|  Obstbecher 0,90|  Tagessuppe a 0,30 ; Backwaren Kuchen 1,30|  belegte Backw. 1,70| 
 BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; Obstbecher 0,90   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  BeiwerkSchale|  Tagessuppe a 0,30 ; Obstbecher 0,90|  belegte Backw. 1,70| 
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  BeiwerkSchale|  belegte Backw. 1,70 ; Obstbecher 0,90|  Tagessuppe a 0,30| 
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; Obstbecher 0,90   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  BeiwerkSchale|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; Backwaren Kuchen 1,30|  Obstbecher 0,90| 
 BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  BeiwerkSchale|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; Obstbecher 0,90   
 BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  BeiwerkSchale|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; BIO Molkerei 0,55 _|  Obstbecher 0,90| 
 Backwaren Kuchen 1,30|  Obstbecher 0,90|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; BeiwerkSchale   
 BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  BeiwerkSchale|  Obstbecher 0,90|  Tagessuppe a 0,30 ; BIO Molkerei 0,55 _|  belegte Backw. 1,70| 
 BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  BeiwerkSchale|  Obstbecher 0,90|  belegte Backw. 1,70 ; BIO Molkerei 0,55 _|  Tagessuppe a 0,30| 
 BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  Obstbecher 0,90|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; BIO Molkerei 0,55 _   
 BIO Molkerei 0,80|  BeiwerkSchale|  Obstbecher 0,90|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30| 
 Backwaren Kuchen 1,30|  BeiwerkSchale|  Obstbecher 0,90|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; BIO Molkerei 0,55 _   
 BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  Obstbecher 0,90|  belegte Backw. 1,70 ; Tagessuppe a 0,30   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  BeiwerkSchale|  Obstbecher 0,90 ; Tagessuppe a 0,30|  belegte Backw. 1,70| 
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  Obstbecher 0,90|  belegte Backw. 1,70 ; Tagessuppe a 0,30   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  BeiwerkSchale|  Obstbecher 0,90|  belegte Backw. 1,70 ; Backwaren Kuchen 1,30|  Tagessuppe a 0,30| 
 BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  BeiwerkSchale|  Obstbecher 0,90|  belegte Backw. 1,70 ; Tagessuppe a 0,30   
 BIO Molkerei 0,55 _|  Obstbecher 0,90|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; Backwaren Kuchen 1,30   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  BeiwerkSchale|  Obstbecher 0,90|  Tagessuppe a 0,30 ; Backwaren Kuchen 1,30|  belegte Backw. 1,70| 
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  Obstbecher 0,90|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; Backwaren Kuchen 1,30   
 BIO Molkerei 0,55 _|  BeiwerkSchale|  Obstbecher 0,90|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; Backwaren Kuchen 1,30   
 BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  Obstbecher 0,90|  Tagessuppe a 0,30 ; belegte Backw. 1,70   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  Obstbecher 0,90|  Tagessuppe a 0,30 ; belegte Backw. 1,70   
 BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  BeiwerkSchale|  Obstbecher 0,90|  Tagessuppe a 0,30 ; belegte Backw. 1,70   
 BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  Obstbecher 0,90|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; BeiwerkSchale   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  BeiwerkSchale|  Obstbecher 0,90|  Tagessuppe a 0,30 ; belegte Backw. 1,70   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  BeiwerkSchale|  Obstbecher 0,90|  belegte Backw. 1,70 ; Tagessuppe a 0,30   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  BeiwerkSchale|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; Obstbecher 0,90   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  Obstbecher 0,90|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; BeiwerkSchale   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  BeiwerkSchale|  Obstbecher 0,90|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; Backwaren Kuchen 1,30   
 BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  BeiwerkSchale|  Obstbecher 0,90|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; BIO Molkerei 0,80   
 BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  BeiwerkSchale|  Obstbecher 0,90|  Tagessuppe a 0,30|  belegte Backw. 1,70 ; BIO Molkerei 0,55 _   
 BIO Molkerei 0,80|  Molkereiprodukte 0,25 ; Beilage a 0,45|  SalatTeller| 
 BIO Molkerei 0,80|  Beilage a 0,45|  Molkereiprodukte 0,25 ; SalatTeller   
 BIO Molkerei 0,80|  Beilage a 0,45|  SalatTeller ; Molkereiprodukte 0,25   
 BIO Molkerei 0,80|  Molkereiprodukte 0,25|  SalatTeller ; Beilage a 0,45   
 Beilage a 0,45|  Molkereiprodukte 0,25|  SalatTeller ; BIO Molkerei 0,80   
 BIO Molkerei 0,80|  Beilage a 0,75|  Beilage a 0,75 ; Backwaren Kuchen 1,30|  Breze 0,65| 
 Backwaren Kuchen 1,30|  Beilage a 0,75|  Beilage a 0,75 ; Salat Port.  0,60   
 Beilage a 0,75|  Beilage a 0,75|  Breze 0,65 ; Dessert a 0,80|  Salat Port.  0,60| 
 BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  Beilage a 0,75|  Beilage a 0,75 ; Breze 0,65   
 BIO Molkerei 0,80|  Beilage a 0,75|  Beilage a 0,75|  Breze 0,65 ; Backwaren Kuchen 1,30   
 Backwaren Kuchen 1,30|  Beilage a 0,75|  Beilage a 0,75|  Breze 0,65 ; BIO Molkerei 0,80   
 BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  Beilage a 0,75 ; Breze 0,65   
 Backwaren Kuchen 1,30|  Beilage a 0,75|  Breze 0,65 ; Salat Port.  0,60   
 Port. Butter Honig ec|  belegte Backw. 1,70 ; Backwaren Kuchen 1,30|  Breze 0,65| 
 BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  Port. Butter Honig ec ; Breze 0,65   
 BIO Molkerei 0,80|  Port. Butter Honig ec|  belegte Backw. 1,70 ; Backwaren Kuchen 1,30|  Breze 0,65| 
 Backwaren Kuchen 1,30|  Port. Butter Honig ec|  belegte Backw. 1,70 ; Breze 0,65   
 BIO Molkerei 0,80|  Breze 0,65|  Port. Butter Honig ec ; Backwaren Kuchen 1,30   
 BIO Molkerei 0,80|  Breze 0,65|  belegte Backw. 1,70 ; Backwaren Kuchen 1,30|  Port. Butter Honig ec| 
 Breze 0,65|  Port. Butter Honig ec|  belegte Backw. 1,70 ; Backwaren Kuchen 1,30   
 Backwaren Kuchen 1,30|  Breze 0,65|  belegte Backw. 1,70 ; Port. Butter Honig ec   
 Backwaren Kuchen 1,30|  Breze 0,65|  Port. Butter Honig ec ; belegte Backw. 1,70   
 BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  Breze 0,65|  Port. Butter Honig ec ; belegte Backw. 1,70   
 BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  Breze 0,65|  belegte Backw. 1,70 ; Port. Butter Honig ec   
 BIO Molkerei 0,80|  Backwaren Kuchen 1,30|  Port. Butter Honig ec|  belegte Backw. 1,70 ; Breze 0,65   
 BIO Molkerei 0,80|  Breze 0,65|  Port. Butter Honig ec|  belegte Backw. 1,70 ; Backwaren Kuchen 1,30   
 Backwaren Kuchen 1,30|  Breze 0,65|  Port. Butter Honig ec|  belegte Backw. 1,70 ; BIO Molkerei 0,80   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  belegte Backw. 1,70 ; Obstbecher 0,90   
 BIO Molkerei 0,55 _|  Obstbecher 0,90|  belegte Backw. 1,70 ; BIO Molkerei 0,80   
 BIO Molkerei 0,80|  Obstbecher 0,90|  belegte Backw. 1,70 ; BIO Molkerei 0,55 _   
 BIO Back 0,45|  BIO Molkerei 0,80|  Beilage a 0,45 ; Port. Butter Honig ec   
 BIO Molkerei 0,80|  Beilage a 0,45|  Port. Butter Honig ec ; BIO Back 0,45   
 BIO Molkerei 0,80|  Breze 0,65|  Obstbecher 0,90 ; Backwaren Kuchen 1,30   
 Backwaren Kuchen 1,30|  Breze 0,65|  Obstbecher 0,90 ; BIO Molkerei 0,80   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80|  Tagessuppe a 0,30 ; Obstbecher 0,90   
 BIO Molkerei 0,80|  Obstbecher 0,90|  Tagessuppe a 0,30 ; BIO Molkerei 0,55 _   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,80 ; Obstbecher 0,90   
 BIO Molkerei 0,55 _|  Wiener ; Beilage a 0,45|  Breze 0,65|  Tagessuppe a 0,30| 
 Tagessuppe a 0,30|  Wiener ; BIO Molkerei 0,55 _|  Beilage a 0,45|  Breze 0,65| 
 BIO Molkerei 0,55 _|  Tagessuppe a 0,30|  Wiener ; Beilage a 0,45|  Breze 0,65| 
 Beilage a 0,45|  Wiener ; BIO Molkerei 0,55 _|  Breze 0,65|  Tagessuppe a 0,30| 
 BIO Molkerei 0,55 _|  Beilage a 0,45|  Wiener ; Breze 0,65|  Tagessuppe a 0,30| 
 Beilage a 0,45|  Tagessuppe a 0,30|  Wiener ; BIO Molkerei 0,55 _|  Breze 0,65| 
 BIO Molkerei 0,55 _|  Beilage a 0,45|  Breze 0,65|  Wiener ; Tagessuppe a 0,30   
 BIO Molkerei 0,55 _|  Beilage a 0,45|  Tagessuppe a 0,30|  Wiener ; Breze 0,65   
 BIO Molkerei 0,55 _|  Breze 0,65|  Tagessuppe a 0,30|  Wiener ; Beilage a 0,45   
 Beilage a 0,45|  Breze 0,65|  Tagessuppe a 0,30|  Wiener ; BIO Molkerei 0,55 _   
 Beilage a 0,75|  Wiener ; Breze 0,65|  Port. Butter Honig ec|  Salat Port.  0,60|  Suppe 1,00| 
 Beilage a 0,75|  Port. Butter Honig ec ; Breze 0,65|  Salat Port.  0,60|  Suppe 1,00| 
 Port. Butter Honig ec|  Salat Port.  0,60 ; Beilage a 0,75|  Breze 0,65|  Suppe 1,00| 
 Beilage a 0,75|  Port. Butter Honig ec|  Salat Port.  0,60 ; Breze 0,65|  Suppe 1,00| 
 Beilage a 0,75|  Port. Butter Honig ec|  Wiener ; Breze 0,65|  Salat Port.  0,60|  Suppe 1,00| 
 Beilage a 0,75|  Salat Port.  0,60|  Wiener ; Breze 0,65|  Port. Butter Honig ec|  Suppe 1,00| 
 Port. Butter Honig ec|  Salat Port.  0,60|  Wiener ; Breze 0,65   
 Beilage a 0,75|  Breze 0,65|  Wiener ; Port. Butter Honig ec|  Salat Port.  0,60|  Suppe 1,00| 
 Breze 0,65|  Salat Port.  0,60|  Wiener ; Port. Butter Honig ec   
 Beilage a 0,75|  Breze 0,65|  Port. Butter Honig ec ; Salat Port.  0,60|  Suppe 1,00| 
 Breze 0,65|  Port. Butter Honig ec|  Salat Port.  0,60 ; Beilage a 0,75|  Suppe 1,00| 
 Beilage a 0,75|  Breze 0,65|  Port. Butter Honig ec|  Salat Port.  0,60 ; Suppe 1,00   
 Beilage a 0,75|  Breze 0,65|  Port. Butter Honig ec|  Wiener ; Salat Port.  0,60|  Suppe 1,00| 
 Beilage a 0,75|  Breze 0,65|  Salat Port.  0,60|  Wiener ; Port. Butter Honig ec|  Suppe 1,00| 
 Beilage a 0,75|  Port. Butter Honig ec|  Salat Port.  0,60|  Wiener ; Breze 0,65|  Suppe 1,00| 
 Breze 0,65|  Port. Butter Honig ec|  Salat Port.  0,60|  Wiener ; Beilage a 0,75|  Suppe 1,00| 
 Suppe 1,00|  Wiener ; Beilage a 0,75|  Breze 0,65|  Port. Butter Honig ec|  Salat Port.  0,60| 
 Beilage a 0,75|  Suppe 1,00|  Wiener ; Breze 0,65|  Port. Butter Honig ec|  Salat Port.  0,60| 
 Salat Port.  0,60|  Suppe 1,00|  Wiener ; Beilage a 0,75|  Breze 0,65|  Port. Butter Honig ec| 
 Beilage a 0,75|  Port. Butter Honig ec|  Suppe 1,00 ; Breze 0,65|  Salat Port.  0,60| 
 Port. Butter Honig ec|  Suppe 1,00|  Wiener ; Beilage a 0,75|  Breze 0,65|  Salat Port.  0,60| 
 Breze 0,65|  Suppe 1,00|  Wiener ; Beilage a 0,75|  Port. Butter Honig ec|  Salat Port.  0,60| 
 Port. Butter Honig ec|  Salat Port.  0,60|  Suppe 1,00 ; Beilage a 0,75|  Breze 0,65| 
 Beilage a 0,75|  Port. Butter Honig ec|  Salat Port.  0,60|  Suppe 1,00 ; Breze 0,65   
 Beilage a 0,75|  Port. Butter Honig ec|  Suppe 1,00|  Wiener ; Breze 0,65|  Salat Port.  0,60| 
 Beilage a 0,75|  Salat Port.  0,60|  Suppe 1,00|  Wiener ; Breze 0,65|  Port. Butter Honig ec| 
 Port. Butter Honig ec|  Salat Port.  0,60|  Suppe 1,00|  Wiener ; Beilage a 0,75|  Breze 0,65| 
 Beilage a 0,75|  Breze 0,65|  Salat Port.  0,60|  Suppe 1,00 ; Port. Butter Honig ec   
 Beilage a 0,75|  Breze 0,65|  Suppe 1,00|  Wiener ; Port. Butter Honig ec|  Salat Port.  0,60| 
 Breze 0,65|  Salat Port.  0,60|  Suppe 1,00|  Wiener ; Beilage a 0,75|  Port. Butter Honig ec| 
 Beilage a 0,75|  Breze 0,65|  Port. Butter Honig ec|  Suppe 1,00 ; Salat Port.  0,60   
 Breze 0,65|  Port. Butter Honig ec|  Suppe 1,00|  Wiener ; Beilage a 0,75|  Salat Port.  0,60| 
 Breze 0,65|  Port. Butter Honig ec|  Salat Port.  0,60|  Suppe 1,00 ; Beilage a 0,75   
 Beilage a 0,75|  Breze 0,65|  Port. Butter Honig ec|  Salat Port.  0,60|  Suppe 1,00 ; Wiener   
 Beilage a 0,75|  Breze 0,65|  Port. Butter Honig ec|  Salat Port.  0,60|  Wiener ; Suppe 1,00   
 Beilage a 0,75|  Breze 0,65|  Port. Butter Honig ec|  Suppe 1,00|  Wiener ; Salat Port.  0,60   
 Beilage a 0,75|  Breze 0,65|  Salat Port.  0,60|  Suppe 1,00|  Wiener ; Port. Butter Honig ec   
 Beilage a 0,75|  Port. Butter Honig ec|  Salat Port.  0,60|  Suppe 1,00|  Wiener ; Breze 0,65   
 Breze 0,65|  Port. Butter Honig ec|  Salat Port.  0,60|  Suppe 1,00|  Wiener ; Beilage a 0,75   
 Obst 0,40|  Wiener ; BIO Back 0,45|  Breze 0,65|  Obstbecher 0,90|  belegte Backw. 1,70| 
 Obst 0,40|  Obstbecher 0,90|  Wiener ; BIO Back 0,45|  Breze 0,65|  belegte Backw. 1,70| 
 Obst 0,40|  Obstbecher 0,90|  belegte Backw. 1,70 ; Breze 0,65   
 Obst 0,40|  Wiener|  belegte Backw. 1,70 ; BIO Back 0,45|  Breze 0,65|  Obstbecher 0,90| 
 Obstbecher 0,90|  Wiener|  belegte Backw. 1,70 ; BIO Back 0,45|  Breze 0,65| 
 BIO Back 0,45|  Obst 0,40|  Wiener ; Breze 0,65|  Obstbecher 0,90|  belegte Backw. 1,70| 
 BIO Back 0,45|  Obst 0,40|  belegte Backw. 1,70 ; Breze 0,65|  Obstbecher 0,90| 
 BIO Back 0,45|  Wiener|  belegte Backw. 1,70 ; Breze 0,65|  Obstbecher 0,90| 
 Breze 0,65|  Obst 0,40|  Wiener ; BIO Back 0,45|  Obstbecher 0,90|  belegte Backw. 1,70| 
 Breze 0,65|  Obst 0,40|  belegte Backw. 1,70 ; Obstbecher 0,90   
 Breze 0,65|  Wiener|  belegte Backw. 1,70 ; BIO Back 0,45|  Obstbecher 0,90| 
 BIO Back 0,45|  Obst 0,40|  Obstbecher 0,90 ; Breze 0,65|  belegte Backw. 1,70| 
 Breze 0,65|  Obst 0,40|  Obstbecher 0,90 ; belegte Backw. 1,70   
 BIO Back 0,45|  Obstbecher 0,90|  belegte Backw. 1,70 ; Breze 0,65   
 BIO Back 0,45|  Obst 0,40|  Obstbecher 0,90|  Wiener ; Breze 0,65|  belegte Backw. 1,70| 
 BIO Back 0,45|  Obst 0,40|  Obstbecher 0,90|  belegte Backw. 1,70 ; Breze 0,65   
 BIO Back 0,45|  Obst 0,40|  Wiener|  belegte Backw. 1,70 ; Breze 0,65|  Obstbecher 0,90| 
 BIO Back 0,45|  Obstbecher 0,90|  Wiener|  belegte Backw. 1,70 ; Breze 0,65   
 Obst 0,40|  Obstbecher 0,90|  Wiener|  belegte Backw. 1,70 ; BIO Back 0,45|  Breze 0,65| 
 Breze 0,65|  Obstbecher 0,90|  belegte Backw. 1,70 ; BIO Back 0,45   
 Breze 0,65|  Obst 0,40|  Obstbecher 0,90|  Wiener ; BIO Back 0,45|  belegte Backw. 1,70| 
 Breze 0,65|  Obst 0,40|  Obstbecher 0,90|  belegte Backw. 1,70 ; BIO Back 0,45   
 Breze 0,65|  Obst 0,40|  Wiener|  belegte Backw. 1,70 ; BIO Back 0,45|  Obstbecher 0,90| 
 Breze 0,65|  Obstbecher 0,90|  Wiener|  belegte Backw. 1,70 ; BIO Back 0,45   
 BIO Back 0,45|  Breze 0,65|  belegte Backw. 1,70 ; Obstbecher 0,90   
 BIO Back 0,45|  Breze 0,65|  Obst 0,40|  Wiener ; Obstbecher 0,90|  belegte Backw. 1,70| 
 BIO Back 0,45|  Breze 0,65|  Obst 0,40|  belegte Backw. 1,70 ; Obstbecher 0,90   
 BIO Back 0,45|  Breze 0,65|  Wiener|  belegte Backw. 1,70 ; Obstbecher 0,90   
 BIO Back 0,45|  Breze 0,65|  Obst 0,40|  Obstbecher 0,90 ; belegte Backw. 1,70   
 BIO Back 0,45|  Breze 0,65|  Obstbecher 0,90|  Wiener ; belegte Backw. 1,70   
 BIO Back 0,45|  Breze 0,65|  Obstbecher 0,90|  belegte Backw. 1,70 ; Obst 0,40   
 BIO Back 0,45|  Breze 0,65|  Obst 0,40|  Obstbecher 0,90|  Wiener ; belegte Backw. 1,70   
 BIO Back 0,45|  Breze 0,65|  Obst 0,40|  Obstbecher 0,90|  belegte Backw. 1,70 ; Wiener   
 BIO Back 0,45|  Breze 0,65|  Obst 0,40|  Wiener|  belegte Backw. 1,70 ; Obstbecher 0,90   
 BIO Back 0,45|  Breze 0,65|  Obstbecher 0,90|  Wiener|  belegte Backw. 1,70 ; Obst 0,40   
 BIO Back 0,45|  Obst 0,40|  Obstbecher 0,90|  Wiener|  belegte Backw. 1,70 ; Breze 0,65   
 Breze 0,65|  Obst 0,40|  Obstbecher 0,90|  Wiener|  belegte Backw. 1,70 ; BIO Back 0,45   
 Salat Port.  0,60|  Wiener|  Wiener ; Semmeln   
 O-Saft frisch|  Obstbecher 0,90|  Wiener ; Breze 0,65   
 Hähnchenbrust auf Karotten-Krautgemüse mit Salzkartoffeln |  Molkereiprodukte 0,25 ; Salat Schale   
 BIO Back 0,45|  Hähnchenbrust auf Karotten-Krautgemüse mit Salzkartoffeln  ; Tagessuppe a 0,30   
 Fixer Rabatt/Aufschl.|  Hähnchenbrust auf Karotten-Krautgemüse mit Salzkartoffeln  ; Dessert a 0,80   
 BIO Molkerei 0,55 _|  Grillstation ; Backwaren Kuchen 1,30|  Breze 0,65|  Dessert a 0,80| 
 Breze 0,65|  Grillstation ; Backwaren Kuchen 1,30|  Dessert a 0,80| 
 Backwaren Kuchen 1,30|  Grillstation ; Breze 0,65|  Dessert a 0,80| 
 BIO Molkerei 0,55 _|  Breze 0,65|  Grillstation ; Backwaren Kuchen 1,30|  Dessert a 0,80| 
 BIO Molkerei 0,55 _|  Dessert a 0,80|  Grillstation ; Backwaren Kuchen 1,30|  Breze 0,65| 
 Breze 0,65|  Dessert a 0,80|  Grillstation ; Backwaren Kuchen 1,30   
 BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  Dessert a 0,80 ; Breze 0,65   
 BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  Grillstation ; Breze 0,65|  Dessert a 0,80| 
 Backwaren Kuchen 1,30|  Dessert a 0,80|  Grillstation ; Breze 0,65   
 BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  Breze 0,65 ; Dessert a 0,80   
 Backwaren Kuchen 1,30|  Breze 0,65|  Grillstation ; Dessert a 0,80   
 BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  Breze 0,65|  Dessert a 0,80 ; Grillstation   
 BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  Breze 0,65|  Grillstation ; Dessert a 0,80   
 BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  Dessert a 0,80|  Grillstation ; Breze 0,65   
 BIO Molkerei 0,55 _|  Breze 0,65|  Dessert a 0,80|  Grillstation ; Backwaren Kuchen 1,30   
 Backwaren Kuchen 1,30|  Breze 0,65|  Dessert a 0,80|  Grillstation ; BIO Molkerei 0,55 _   
 BIO Molkerei 0,55 _|  Kornsemmel 0,40 ; SalatTeller   
 BIO Molkerei 0,55 _|  SalatTeller ; Kornsemmel 0,40   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,55 _ ; BIO Back 0,45|  Backwaren Kuchen 1,30|  Port. Butter Honig ec| 
 BIO Back 0,45|  BIO Molkerei 0,55 _|  BIO Molkerei 0,55 _ ; Backwaren Kuchen 1,30|  Port. Butter Honig ec| 
 BIO Molkerei 0,55 _|  BIO Molkerei 0,55 _|  Port. Butter Honig ec ; BIO Back 0,45|  Backwaren Kuchen 1,30| 
 BIO Molkerei 0,55 _|  BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30 ; BIO Back 0,45|  Port. Butter Honig ec| 
 BIO Back 0,45|  Backwaren Kuchen 1,30 ; Port. Butter Honig ec   
 BIO Back 0,45|  Backwaren Kuchen 1,30|  Port. Butter Honig ec ; BIO Molkerei 0,55 _   
 BIO Back 0,45|  BIO Molkerei 0,55 _|  BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30 ; Port. Butter Honig ec   
 BIO Back 0,45|  BIO Molkerei 0,55 _|  BIO Molkerei 0,55 _|  Port. Butter Honig ec ; Backwaren Kuchen 1,30   
 BIO Molkerei 0,55 _|  BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30|  Port. Butter Honig ec ; BIO Back 0,45   
 BIO Molkerei 0,55 _|  Salat Port.  0,60 ; Obstbecher 0,90   
 BIO Molkerei 0,55 _|  Beilage a 0,75 ; Dessert a 0,60   
 BIO Molkerei 0,55 _|  Beilage a 0,45|  Dessert a 0,80 ; Obst 0,40   
 BIO Molkerei 0,55 _|  Beilage a 0,45|  Obst 0,40 ; Dessert a 0,80   
 BIO Back 0,45|  BIO Molkerei 0,55 _|  Backwaren Kuchen 1,30 ; Port. Butter Honig ec   
 BIO Back 0,45|  BIO Molkerei 0,55 _|  Port. Butter Honig ec ; Backwaren Kuchen 1,30   
